id	MC	deltaT	negativeEvent	intervention	interactions	Interested	Joyful	Determined	Calm	Lively	Enthusiastic	Relaxed	Cheerful	Content	Energetic	Upset	Gloomy	Sluggish	Anxious	Bored	Irritated	Nervous	Listless	classi
74	1	0,5	64	0	1	36	44	42	15	15	39	59	22	46	45	57	35	11	79	40	57	24	15	1
74	1	1,48	64	0	1	68	29	81	77	67	48	32	55	35	83	49	33	27	10	10	66	3	8	1
74	1	2,12	38	0	1	35	30	40	75	91	43	38	63	57	76	33	3	40	26	31	43	49	3	1
74	1	1,01	62	0	1	34	50	49	44	51	98	63	63	63	65	60	56	63	59	60	77	44	55	1
74	1	1,61	60	0	0	59	44	10	57	31	27	33	15	22	26	9	66	39	51	32	61	39	56	1
74	1	1,36	42	0	1	46	5	17	85	67	26	50	37	54	74	56	34	54	75	61	30	50	40	1
74	1	1,38	37	0	0	78	81	93	79	71	89	51	54	40	79	33	16	24	35	27	11	64	21	1
74	1	0,59	41	0	1	7	8	5	32	26	19	43	4	26	7	65	94	73	49	63	27	24	57	1
74	1	0,9	61	0	1	60	47	48	52	10	36	53	38	63	37	60	32	24	28	13	37	74	35	1
74	1	1,06	53	0	1	23	63	25	27	72	36	67	15	52	7	69	45	48	46	50	42	35	39	1
74	1	0,49	63	0	1	61	32	13	54	74	26	66	64	49	34	36	41	94	0	76	20	49	61	1
74	1	1,96	37	1	1	46	67	82	47	53	36	64	26	70	39	39	37	42	45	23	75	44	27	1
74	3	1,01	64	1	0	36	44	35	47	30	53	34	30	41	40	26	36	28	32	44	34	47	40	3
74	1	0,98	68	1	1	76	33	51	54	66	43	76	51	84	62	44	40	73	40	66	84	24	72	1
74	1	0,579999999999998	45	1	1	42	37	28	23	48	62	50	61	65	37	32	30	47	36	70	45	44	61	1
74	3	2,41	53	1	1	69	65	68	68	70	79	60	69	70	79	24	22	20	31	13	23	31	14	3
74	3	0,48	36	1	0	90	77	81	68	68	85	75	69	89	78	32	25	19	27	23	17	18	23	3
74	3	0,43	46	1	1	73	71	69	54	69	78	72	71	69	73	23	22	30	36	34	38	33	28	3
74	3	0,449999999999999	67	1	1	69	78	67	57	63	58	68	59	57	55	41	46	39	45	46	31	40	34	3
74	2	1,14	66	1	1	94	91	85	50	71	88	72	88	99	95	33	15	22	10	30	13	18	41	2
74	3	4,3	48	1	1	67	67	66	55	73	60	64	55	60	53	27	53	32	28	28	39	39	27	3
74	1	0,600000000000001	50	1	1	35	38	76	45	49	64	26	26	70	23	40	47	53	29	30	51	12	18	1
74	3	3,48	70	1	1	69	69	73	63	74	65	70	68	57	61	4	8	6	21	14	6	3	13	3
74	3	0,59	72	1	0	76	59	55	59	50	50	57	62	67	53	6	12	5	13	16	14	8	7	3
74	3	0,559999999999999	66	1	0	51	68	54	56	48	52	51	60	59	57	14	20	13	26	19	20	28	16	3
74	3	0,399999999999999	54	1	1	59	55	37	39	40	51	41	37	54	55	33	24	39	31	15	30	26	24	3
74	3	0,479999999999997	48	1	1	53	61	73	62	64	48	53	60	55	54	26	24	34	21	22	23	16	21	3
74	1	1,97	30	1	0	87	41	58	80	77	68	78	93	50	83	43	20	51	40	20	67	31	75	1
74	1	0,890000000000001	41	1	1	42	39	62	42	55	32	69	63	49	51	41	83	50	62	36	61	63	34	1
74	1	0,560000000000002	54	1	0	44	19	35	19	45	16	39	33	48	46	40	37	42	25	47	32	28	39	1
74	1	0,549999999999997	50	1	1	35	4	62	39	20	48	41	37	5	59	41	54	22	68	30	79	33	10	1
74	1	0,409999999999997	35	1	1	52	34	48	53	54	47	44	63	41	48	46	36	45	39	39	13	39	53	1
74	1	0,490000000000002	44	1	1	66	21	37	22	33	9	27	37	52	23	44	63	29	29	19	80	36	38	1
74	3	0,910000000000004	49	1	0	71	62	70	60	71	63	65	68	69	72	33	21	30	31	30	27	21	23	3
74	2	1,52999999999999	45	1	0	52	83	73	64	57	87	49	70	72	65	3	9	8	6	35	7	3	16	2
74	1	2,12	82	1	1	55	53	31	60	63	62	48	44	68	50	28	37	42	23	46	51	23	32	1
74	1	0,560000000000002	46	1	1	66	61	48	62	98	59	69	68	80	46	80	43	52	70	46	51	67	64	1
74	1	0,950000000000003	71	1	1	36	32	51	21	24	43	49	30	54	17	38	65	57	11	54	2	52	29	1
74	3	1,62	34	1	1	47	47	44	36	48	48	57	28	48	46	41	40	30	38	30	40	46	26	3
74	3	0,420000000000002	41	1	1	89	74	89	87	77	91	77	80	90	73	11	8	20	12	15	5	15	28	3
74	3	0,450000000000003	45	1	0	66	66	58	58	69	62	57	53	59	67	35	37	43	36	37	40	37	44	3
74	3	2,01	66	1	1	70	64	60	58	73	60	67	63	70	77	26	22	30	26	29	35	28	20	3
74	1	1,46	34	1	0	67	46	42	10	63	44	57	33	44	53	66	31	27	37	44	47	77	44	1
74	1	0,5	30	1	1	47	75	72	15	49	60	47	85	74	63	67	46	56	54	66	59	35	66	1
74	2	2,94	63	1	0	61	85	80	67	79	77	69	84	81	72	35	52	22	47	48	64	39	52	2
74	2	0,420000000000002	32	1	1	63	48	41	71	44	33	59	33	53	37	35	16	29	26	26	34	38	27	2
74	1	0,549999999999997	53	1	1	43	18	27	45	33	30	58	35	61	34	28	96	54	49	65	53	63	54	1
74	1	0,579999999999998	53	1	1	54	40	28	70	34	54	46	65	81	57	31	24	33	22	42	21	22	39	1
74	1	0,409999999999997	31	1	1	49	68	18	27	51	44	56	37	90	65	54	52	72	81	60	42	69	66	1
74	3	0,539999999999999	43	1	1	73	70	76	86	72	73	66	74	69	66	17	31	24	16	21	21	30	20	3
74	2	0,409999999999997	75	1	1	45	40	36	29	34	34	46	59	36	45	30	40	10	35	22	38	9	29	2
74	2	1,44	51	1	1	49	64	74	57	77	64	72	47	77	65	37	30	38	27	38	42	27	30	3
74	2	0,509999999999998	53	1	1	68	82	79	42	80	58	43	95	87	75	69	58	32	57	58	52	67	54	2
74	2	0,469999999999999	34	1	1	63	38	62	66	59	42	67	54	64	70	28	31	42	42	21	48	35	32	2
75	3	0	55	0	0	52	52	56	66	65	51	58	46	58	47	42	48	51	51	43	54	34	48	3
75	1	0,95	57	0	1	51	63	52	74	43	59	45	82	80	60	18	3	15	22	26	21	45	24	1
75	1	0,89	47	0	1	56	63	56	29	78	54	78	80	48	63	52	42	36	32	47	39	53	35	1
75	1	1,08	42	0	1	46	53	67	24	33	29	42	58	50	29	8	40	63	47	16	40	17	41	1
75	1	0,55	57	0	1	64	48	53	36	66	34	45	24	60	33	48	74	27	66	37	51	55	28	1
75	1	2,58	46	0	0	40	39	79	54	86	37	65	26	39	50	42	35	36	41	36	39	16	48	1
75	1	0,53	36	0	1	68	100	35	60	72	32	67	70	58	63	80	45	19	92	59	35	84	42	1
75	1	0,970000000000001	40	0	0	29	32	19	51	23	41	42	23	57	46	59	31	94	70	69	15	18	44	1
75	1	0,449999999999999	63	0	1	26	50	2	70	22	25	16	25	47	41	35	55	63	31	13	34	14	84	1
75	1	0,58	44	0	0	67	47	22	22	35	51	42	49	58	79	69	50	85	81	15	84	58	23	1
75	2	2,42	67	0	1	61	45	46	62	76	41	47	63	53	53	70	68	41	73	55	53	59	34	2
75	2	0,449999999999999	60	0	1	63	63	67	49	56	60	54	57	56	69	21	22	18	9	24	24	25	24	3
75	2	0,59	64	0	0	54	18	64	57	43	46	43	50	63	42	38	25	8	26	33	42	26	18	1
75	2	0,57	66	0	1	43	26	37	53	10	22	64	31	37	22	14	26	16	2	21	17	20	13	2
75	2	0,57	62	0	0	43	54	36	82	35	37	84	50	34	49	4	25	52	14	9	4	18	20	2
75	1	0,43	55	1	1	23	47	81	29	35	64	44	74	40	40	57	50	28	89	63	64	80	60	1
75	1	1,99	73	1	0	98	50	49	34	75	52	95	84	48	66	53	39	84	64	51	58	76	43	1
75	1	0,59	65	1	1	49	35	30	48	42	64	67	50	55	58	57	73	78	45	82	49	48	93	1
75	1	0,420000000000002	61	1	1	32	36	62	45	33	21	53	67	44	67	58	80	21	91	0	46	81	23	1
75	1	2,4	50	1	1	71	53	52	46	49	64	55	83	91	49	80	89	30	37	64	64	70	53	1
75	1	1,06	65	1	0	77	69	54	31	22	62	64	76	47	74	54	31	9	74	11	58	76	16	1
75	2	1,84	58	1	1	49	78	78	32	47	70	32	73	67	55	73	60	28	66	46	88	75	45	2
75	2	0,449999999999999	58	1	1	49	38	43	69	50	61	50	37	47	45	32	50	28	34	34	32	52	46	2
75	2	0,98	23	1	1	45	50	66	98	58	57	77	61	79	56	37	57	66	58	32	45	70	52	2
75	1	1,55	41	1	1	76	75	68	35	12	60	46	65	23	25	24	26	37	59	34	64	63	47	1
75	3	0,440000000000001	48	1	1	72	61	70	68	63	72	53	66	64	76	31	33	24	19	36	34	28	38	3
75	1	2,5	42	1	1	40	55	17	35	71	28	53	21	57	15	31	34	55	36	49	64	33	35	1
75	1	1,89	75	1	1	75	44	46	37	59	53	40	62	65	44	57	88	76	66	54	44	47	59	1
75	1	0,52	39	1	0	49	66	47	81	46	58	38	67	66	51	7	0	17	23	14	35	8	72	1
75	1	0,440000000000001	44	1	0	68	50	58	80	89	87	61	79	86	61	69	44	10	64	16	25	10	23	1
75	1	0,869999999999997	71	1	1	1	31	13	68	30	41	31	38	54	33	64	94	87	57	81	47	76	66	1
75	1	1,02	21	1	0	37	72	80	56	43	72	63	22	40	65	26	42	22	68	33	28	32	65	1
75	1	0,939999999999998	37	1	1	5	47	85	55	55	47	66	51	71	67	27	47	41	77	28	76	47	27	1
75	1	2,08000000000001	55	1	1	50	67	68	87	91	65	73	52	61	34	36	17	4	29	6	42	54	0	1
75	3	2,07	50	1	0	44	40	44	44	34	49	29	44	45	50	57	48	56	45	48	52	61	52	3
75	3	0,509999999999998	75	1	0	70	71	70	63	73	88	74	79	70	71	38	26	28	27	24	39	19	43	3
75	3	0,43	48	1	1	71	59	53	67	54	69	65	55	66	67	5	11	13	24	13	7	16	9	3
75	2	1,68	70	1	1	70	73	71	39	78	78	48	87	73	70	49	55	30	52	31	34	50	35	2
75	2	0,950000000000003	55	1	0	63	43	62	69	59	59	60	64	41	57	9	31	52	25	10	20	36	21	2
75	3	1,76	40	1	1	76	90	73	74	74	85	68	72	56	78	17	7	8	13	10	26	18	6	3
75	3	1,56	38	1	0	44	54	53	52	48	68	46	42	51	53	33	23	42	33	27	20	19	18	3
75	3	1,07	52	1	1	41	35	37	37	36	45	33	46	50	52	14	14	38	19	30	25	21	20	3
75	2	0,579999999999998	42	1	0	48	32	46	65	48	54	45	52	53	48	46	59	29	66	33	57	48	36	2
75	1	5,96000000000001	32	1	1	55	54	59	72	67	43	72	72	37	73	47	64	33	14	29	18	34	28	1
75	1	0,520000000000003	35	1	1	87	54	66	62	90	78	67	97	73	72	30	32	27	57	62	57	52	42	1
75	2	0,450000000000003	52	1	1	24	30	34	72	27	18	55	34	17	35	48	60	58	67	28	51	42	26	2
75	2	0,399999999999999	94	1	1	26	9	18	59	37	20	55	21	12	32	2	19	15	15	30	23	12	27	2
75	1	0,469999999999999	51	1	0	35	52	46	38	48	63	29	33	62	65	22	35	21	36	41	81	48	28	1
75	1	0,539999999999999	88	1	0	49	30	38	72	61	35	15	69	44	39	4	19	54	7	52	18	12	15	1
75	1	2,11	61	1	0	64	30	92	84	84	82	74	87	66	92	33	38	65	42	39	38	15	60	1
75	2	0,420000000000002	60	1	1	32	16	30	18	9	35	66	25	13	24	71	53	61	64	29	46	59	52	2
76	2	0	71	0	1	70	53	62	43	66	59	54	53	63	55	52	54	11	53	28	57	57	41	2
76	2	0,46	26	0	1	31	43	41	0	49	38	37	28	58	27	43	40	24	28	30	41	45	28	2
76	3	0,99	57	0	0	75	62	70	71	62	64	55	62	72	59	39	35	26	41	27	30	29	42	3
76	1	3,69	70	0	1	32	33	72	36	33	71	75	44	47	34	96	35	59	86	42	64	85	41	1
76	1	3,35	71	0	1	62	62	32	60	73	57	41	40	53	66	55	10	63	81	67	34	34	77	1
76	3	0,56	51	0	1	44	49	50	54	55	44	45	45	51	41	31	25	34	26	32	25	27	16	3
76	3	0,5	39	0	1	65	47	80	79	66	61	71	78	60	59	25	11	33	25	16	24	18	17	2
76	1	3,35	40	0	1	43	48	8	28	37	26	35	70	34	42	46	56	36	47	65	76	68	66	1
76	1	1,02	55	0	1	28	28	74	24	5	21	19	24	24	14	19	72	48	32	73	8	18	48	1
76	3	0,970000000000001	64	1	1	52	34	37	35	54	45	44	50	57	36	40	25	27	36	24	32	36	43	3
76	2	0,890000000000001	42	1	1	52	68	40	28	39	45	43	40	60	46	29	12	14	18	4	0	7	20	2
76	1	1,92	45	1	1	60	47	29	60	67	21	85	64	83	75	44	31	67	45	85	47	20	91	1
76	3	1,93	38	1	0	77	74	78	78	63	80	80	78	88	63	12	16	7	9	16	18	25	17	3
76	3	1,53	44	1	1	74	73	84	81	78	75	78	79	70	76	12	23	26	21	29	12	33	18	3
76	3	0,460000000000001	43	1	1	68	83	73	64	55	63	64	64	70	59	40	33	29	31	27	30	19	21	3
76	3	0,559999999999999	54	1	0	30	36	55	26	31	31	51	39	41	33	44	39	50	34	45	37	41	40	3
76	3	1,12	27	1	1	80	80	86	70	75	72	72	68	72	74	30	24	15	21	13	22	13	19	3
76	3	0,43	24	1	1	71	71	74	74	89	90	84	62	74	70	34	39	10	29	31	18	30	28	3
76	1	0,41	55	1	1	59	75	62	45	52	42	41	36	67	71	58	29	27	59	30	46	62	22	1
76	1	1,02	41	1	1	78	82	64	67	78	83	50	58	69	91	17	14	37	49	30	66	60	54	1
76	2	1,04	63	1	1	51	58	49	68	68	32	68	47	65	55	35	14	43	34	39	8	45	25	2
76	2	2,15	51	1	1	73	61	72	88	90	71	97	78	78	78	31	26	35	34	35	35	12	25	2
76	2	0,530000000000001	40	1	1	39	57	50	96	29	47	88	27	24	24	24	43	83	25	26	33	66	12	2
76	2	1,02	43	1	1	56	48	59	69	49	47	84	32	33	52	8	29	42	20	33	19	17	27	2
76	2	0,469999999999999	52	1	1	61	30	39	39	63	50	27	66	57	47	27	38	16	23	28	34	26	36	2
76	2	0,579999999999998	62	1	1	48	61	59	86	70	66	97	71	63	52	28	5	52	29	25	25	11	19	2
76	1	4,57	70	1	1	73	69	75	56	45	46	54	53	77	43	71	63	49	37	49	39	67	64	1
76	1	2,66	73	1	0	24	41	49	42	61	61	19	53	9	29	0	31	49	12	41	11	7	51	1
76	1	1,3	53	1	1	84	62	84	26	39	90	68	71	61	69	46	26	25	57	14	54	53	44	1
76	1	2,31	31	1	1	88	66	74	19	42	32	44	20	99	41	32	39	26	29	26	80	59	13	1
76	3	0,479999999999997	40	1	0	59	69	63	72	67	67	70	64	72	74	24	30	18	21	19	35	15	18	3
76	1	2,63	33	1	1	68	88	56	53	67	60	71	45	53	34	66	22	4	46	26	57	67	40	1
76	1	0,560000000000002	44	1	1	61	37	68	56	67	66	14	59	50	71	16	36	29	29	15	65	28	48	1
76	1	0,530000000000001	55	1	0	38	25	36	84	49	30	45	61	18	36	53	52	50	92	42	70	23	42	1
76	3	0,579999999999998	53	1	1	57	60	63	45	46	63	55	68	46	57	12	20	26	15	30	24	29	18	3
76	3	0,409999999999997	67	1	1	71	71	80	55	73	79	74	77	78	78	14	19	23	27	22	25	26	1	3
76	3	0,520000000000003	70	1	0	67	83	84	90	62	75	84	76	73	76	21	43	23	15	22	25	26	24	3
76	2	1,59	49	1	1	44	49	37	82	49	42	83	50	37	38	46	47	76	30	39	38	48	32	2
76	1	1,02	83	1	0	55	71	83	24	54	15	64	59	20	38	51	11	23	30	21	20	45	59	1
76	3	2,36	49	1	1	46	42	44	34	50	37	31	51	29	43	35	35	49	42	24	32	36	28	3
76	3	0,549999999999997	32	1	1	50	44	48	65	55	62	51	50	55	53	23	12	14	11	8	15	9	10	3
76	3	1,69	30	1	1	78	74	57	70	82	72	73	64	66	57	17	19	14	26	25	18	28	21	3
76	3	0,460000000000001	41	1	1	58	41	64	57	60	54	64	49	62	58	49	54	61	54	50	43	59	43	3
76	3	0,560000000000002	53	1	1	71	72	64	67	71	69	66	78	68	60	40	29	34	40	33	27	35	28	3
76	2	0,439999999999998	49	1	1	35	45	38	78	46	43	68	50	21	48	21	23	41	33	12	14	19	15	2
76	1	0,590000000000003	51	1	1	54	35	82	39	77	63	93	73	33	68	35	56	32	29	39	45	34	18	1
76	1	1,03	37	1	1	65	75	23	47	40	71	68	54	77	57	68	11	25	18	70	61	60	37	1
76	1	1,38999999999999	46	1	1	43	57	62	57	79	98	64	83	53	58	14	30	20	43	32	45	56	45	1
76	1	0,530000000000001	51	1	0	23	42	76	36	60	37	46	49	54	63	58	41	20	19	48	79	10	53	1
77	3	0	55	0	0	81	77	58	82	69	69	76	74	60	60	18	20	27	7	12	16	17	20	3
77	3	0,43	39	0	1	64	63	60	63	52	64	76	52	58	64	8	2	6	1	7	4	7	4	3
77	2	1,02	55	0	1	38	62	52	50	66	51	30	66	48	74	31	33	8	16	28	24	24	27	2
77	2	0,42	74	0	1	67	57	64	59	54	45	63	76	75	80	8	12	34	4	17	15	1	19	2
77	2	1,02	60	0	0	45	45	38	44	42	40	46	51	32	53	3	5	37	20	20	10	19	10	2
77	3	0,5	33	0	1	50	45	64	33	62	51	56	47	49	45	69	54	75	55	59	64	60	64	3
77	3	0,95	58	0	0	40	40	35	45	41	40	46	57	36	48	27	28	31	40	39	34	36	23	3
77	1	0,43	55	0	1	59	48	23	86	46	88	53	46	29	59	13	36	73	17	82	6	26	73	1
77	1	0,42	65	0	0	30	52	50	49	4	40	35	57	34	47	53	48	26	60	44	70	69	62	1
77	1	1,43	72	0	0	36	29	53	78	26	32	17	50	27	54	12	23	29	13	17	44	14	23	1
77	1	1,03	40	0	1	39	14	44	32	47	31	25	9	56	11	40	77	25	59	45	70	44	53	1
77	2	0,449999999999999	69	0	0	47	33	39	9	41	27	24	50	43	24	16	39	5	39	22	10	11	25	2
77	2	1,57	35	0	1	35	6	15	66	23	16	32	35	18	0	57	63	42	65	46	66	61	28	2
77	1	1,1	39	0	1	44	20	57	54	44	28	36	82	21	51	35	42	73	12	28	38	34	22	1
77	1	0,6	27	0	0	65	75	29	45	73	77	65	67	89	63	89	78	75	66	93	62	59	68	1
77	1	1,33	59	0	0	53	25	54	52	10	63	44	41	31	61	8	46	57	53	59	48	30	62	1
77	1	0,540000000000001	52	0	1	49	24	50	40	38	32	78	51	2	79	6	69	38	12	48	18	39	29	1
77	1	2,82	43	1	1	48	87	81	73	95	67	80	30	96	80	75	64	40	47	35	39	31	42	1
77	1	2,84	61	1	0	91	48	14	23	53	24	65	67	53	44	55	86	59	51	68	19	76	81	1
77	1	0,41	44	1	0	67	65	64	47	36	35	24	71	22	37	56	91	45	88	52	58	75	52	1
77	1	0,52	61	1	1	80	59	58	82	73	82	86	79	69	76	24	19	31	67	49	51	2	20	1
77	2	1,05	65	1	1	69	49	76	87	75	64	98	78	57	71	44	57	43	47	28	59	36	34	2
77	2	1,39	47	1	0	62	50	47	80	57	59	78	51	62	61	34	20	42	15	36	32	28	28	2
77	1	2	50	1	1	62	70	38	79	55	47	38	27	71	74	23	32	63	18	64	32	45	92	1
77	2	0,469999999999999	59	1	1	49	45	44	58	53	57	39	45	39	54	39	33	15	28	30	34	20	31	3
77	2	1,46	60	1	1	54	44	45	29	31	27	52	47	38	46	29	31	18	29	37	30	24	15	2
77	2	1,44	41	1	0	62	63	63	56	66	59	57	47	79	53	21	23	6	32	50	23	25	25	2
77	2	1	73	1	1	56	57	73	99	47	59	96	58	59	80	60	50	83	62	48	55	78	36	2
77	3	0,59	35	1	1	24	26	29	25	25	33	22	39	24	28	53	67	57	72	71	59	55	66	3
77	3	0,530000000000001	41	1	0	59	47	66	57	42	56	64	61	38	65	15	12	13	17	8	15	3	13	3
77	2	2,56	52	1	0	65	86	64	56	56	64	70	67	69	70	7	8	5	27	0	15	11	23	3
77	2	0,959999999999994	36	1	1	56	83	63	37	85	76	47	85	79	67	35	29	3	38	26	40	21	29	2
77	2	0,530000000000001	70	1	1	69	93	81	64	77	88	55	72	71	63	11	27	12	26	10	7	10	13	2
77	2	0,420000000000002	43	1	1	83	76	80	56	86	91	61	95	90	97	17	16	4	12	29	1	20	33	2
77	2	0,560000000000002	70	1	0	77	64	85	67	64	49	72	60	69	84	11	32	12	28	25	20	29	37	3
77	1	1,61	39	1	1	47	78	92	79	48	92	97	70	85	33	20	2	13	28	14	52	20	39	1
77	1	0,490000000000002	49	1	1	32	45	65	46	41	40	44	38	63	38	58	52	71	42	37	39	70	31	1
77	1	0,469999999999999	94	1	1	39	29	44	35	35	51	34	56	38	61	49	81	49	73	85	31	87	61	1
77	1	0,439999999999998	44	1	1	52	13	36	20	43	53	31	33	10	50	50	35	6	37	27	47	55	39	2
77	1	1,02	9	1	1	68	39	30	41	91	30	4	23	46	13	46	53	49	71	34	38	61	56	1
77	1	1,66	61	1	1	87	49	76	65	95	72	31	57	30	37	86	51	72	77	26	25	36	30	1
77	2	2,57	66	1	1	39	16	37	17	22	22	64	25	25	37	3	14	5	9	19	11	25	19	2
77	2	0,57	29	1	1	23	3	24	35	52	37	43	17	38	40	61	43	40	69	36	67	72	30	1
77	2	0,539999999999999	84	1	0	53	51	66	78	68	52	79	51	57	44	18	29	28	8	22	12	41	23	2
77	3	0,439999999999998	48	1	0	43	55	48	53	46	57	50	48	46	45	35	46	47	47	41	38	41	42	3
77	3	0,490000000000002	46	1	1	55	66	63	72	53	53	58	52	52	58	54	55	45	45	48	60	50	48	3
77	3	0,520000000000003	37	1	0	70	72	72	60	65	67	51	73	60	61	15	10	0	1	5	8	5	14	3
77	3	0,43	63	1	1	56	52	76	61	56	61	59	55	57	61	19	23	23	27	23	22	14	24	3
77	3	0,899999999999999	41	1	1	77	73	70	72	71	68	83	65	81	71	13	10	10	11	27	12	16	15	3
77	3	0,5	33	1	1	63	68	42	55	67	56	68	56	64	59	34	32	30	33	35	34	19	32	3
77	3	1,34	38	1	1	65	64	58	70	74	52	72	63	64	64	48	45	45	30	34	45	42	60	3
77	1	2,16	57	1	1	31	33	27	29	43	13	54	34	36	27	97	43	44	55	34	45	68	78	1
77	1	1,42	49	1	0	40	46	5	50	24	62	22	23	20	35	42	73	75	48	92	28	52	75	1
77	3	0,590000000000003	57	1	1	33	47	32	52	55	57	55	55	26	37	24	27	31	23	27	35	35	22	2
77	3	0,600000000000001	39	1	0	41	46	45	46	56	47	53	48	57	50	49	33	31	45	33	47	31	33	3
77	3	1	54	1	0	72	82	62	53	60	58	65	62	66	68	30	24	33	39	27	23	37	27	3
77	3	0,460000000000001	26	1	1	29	21	34	40	38	37	30	39	47	44	17	22	14	18	18	34	15	34	3
77	3	0,409999999999997	58	1	1	39	59	56	53	45	44	66	61	53	66	7	19	9	6	17	13	7	17	3
77	1	2	41	1	1	34	64	53	58	74	93	61	56	52	31	45	38	17	10	21	38	27	31	1
77	1	2,00000000000001	53	1	1	55	64	31	44	31	54	24	42	51	57	62	51	48	33	88	30	39	51	1
78	2	0	52	0	0	77	78	63	45	80	61	59	55	51	80	15	30	24	44	39	37	32	23	2
78	1	0,56	32	0	0	70	51	55	64	67	42	78	70	56	36	38	37	45	17	24	65	21	55	1
78	1	0,51	49	0	0	50	77	55	56	77	37	70	44	73	75	68	40	2	47	28	53	59	24	1
78	3	1,63	80	0	1	47	43	42	45	35	45	42	51	43	46	53	45	50	44	47	53	33	49	3
78	3	0,45	38	0	1	76	84	64	80	69	66	60	75	73	70	10	26	5	8	20	13	21	23	3
78	1	0,58	55	0	1	33	70	29	58	50	51	49	45	65	62	8	39	64	25	75	26	7	67	1
78	1	0,55	50	0	0	36	54	55	45	32	41	53	78	24	52	50	78	51	59	79	37	50	56	1
78	1	3	84	0	1	3	19	66	32	53	8	34	40	15	21	38	51	34	51	50	57	78	52	1
78	1	0,56	39	0	1	39	43	47	46	60	49	39	65	61	40	31	60	36	81	37	65	67	67	1
78	1	1,94	71	0	1	54	71	72	43	71	74	24	72	56	65	41	55	53	73	23	92	67	20	1
78	1	3,19	64	0	1	45	41	44	67	29	39	35	16	33	63	56	85	68	72	19	34	35	71	1
78	1	3,64000000000001	53	1	1	94	28	40	26	52	67	39	96	56	31	71	51	69	79	16	33	89	60	1
78	1	0,43	67	1	0	44	36	48	38	12	43	48	55	29	36	72	51	67	51	43	55	49	57	1
78	1	1,51	58	1	0	56	44	26	43	13	23	7	26	59	37	24	91	52	53	78	7	46	79	1
78	1	1,12	60	1	1	92	57	49	31	33	52	58	75	56	55	58	52	46	46	46	53	58	43	1
78	1	0,41	33	1	1	43	52	47	63	31	46	41	67	65	65	28	39	48	71	44	53	34	65	1
78	1	2,21	41	1	1	71	52	55	66	78	67	71	45	56	51	12	60	53	41	46	43	34	49	1
78	2	2,59	40	1	1	53	52	62	48	69	59	53	39	36	59	14	15	20	27	26	42	33	19	2
78	3	2,6	45	1	0	96	91	92	89	90	84	83	87	87	96	15	7	13	7	8	3	15	15	3
78	3	0,449999999999999	43	1	1	40	44	51	51	74	48	56	57	64	54	17	18	25	27	18	30	13	35	3
78	3	1,34	84	1	0	68	61	73	61	61	65	67	53	69	60	36	26	20	33	30	29	31	28	3
78	3	0,539999999999999	48	1	1	57	71	55	66	65	54	58	66	60	65	11	21	15	14	23	17	16	21	3
78	3	0,41	40	1	1	54	71	66	88	65	73	75	74	74	67	26	39	38	23	17	27	9	30	2
78	1	2,36	34	1	1	15	87	58	37	24	34	68	64	48	63	19	22	45	68	43	23	46	74	1
78	1	0,479999999999997	72	1	1	21	36	65	38	29	15	35	37	23	51	66	72	46	62	44	54	64	51	1
78	1	0,560000000000002	55	1	1	34	60	57	58	44	48	36	95	56	50	60	71	35	56	32	67	94	48	1
78	1	1,97	44	1	1	58	84	35	67	50	45	74	63	65	71	0	67	78	0	74	25	20	46	1
78	1	3,34	36	1	1	64	55	60	25	57	29	44	18	33	32	49	26	43	71	33	61	55	41	1
78	1	0,950000000000003	69	1	0	42	69	68	69	27	77	67	25	55	67	22	72	38	55	63	39	30	41	1
78	1	0,530000000000001	47	1	0	38	44	34	41	41	44	14	33	31	22	63	36	46	59	62	69	66	45	1
78	1	0,490000000000002	46	1	1	24	9	22	38	8	29	22	57	48	31	40	24	61	60	64	54	46	65	1
78	1	0,82	35	1	1	9	9	37	54	36	32	35	49	50	10	27	17	38	30	25	26	6	21	1
78	3	0,469999999999999	56	1	0	69	63	57	63	63	55	76	72	68	64	20	17	15	22	21	18	18	12	3
78	3	0,43	67	1	0	53	47	50	48	42	53	49	40	45	43	19	8	10	12	9	12	14	16	3
78	2	2,75	62	1	0	54	18	32	27	12	24	29	26	23	22	45	61	29	55	35	45	39	26	2
78	3	0,920000000000002	55	1	0	67	64	65	75	54	50	55	61	52	55	37	21	36	46	23	46	31	17	2
78	3	0,409999999999997	48	1	1	67	66	63	57	46	55	57	58	52	70	42	40	39	31	36	44	46	37	3
78	3	0,560000000000002	43	1	1	44	49	46	39	55	38	34	43	45	34	10	6	16	9	13	22	11	21	3
78	3	1,14	55	1	1	52	54	56	59	48	56	54	51	47	41	40	37	41	33	25	13	34	31	3
78	3	0,490000000000002	51	1	1	46	51	54	42	49	56	55	56	54	52	26	24	34	36	17	29	36	11	3
78	3	0,469999999999999	27	1	0	62	50	55	52	50	72	68	58	57	60	30	32	49	49	34	45	39	40	3
78	3	0,530000000000001	47	1	1	42	44	49	56	54	63	46	47	55	57	21	31	17	39	23	29	21	25	3
78	3	0,43	52	1	0	92	79	79	69	77	77	66	81	75	73	16	11	27	28	26	20	13	29	3
78	3	0,409999999999997	50	1	1	82	67	79	78	71	71	72	69	80	83	49	41	54	34	46	53	35	53	3
78	3	0,530000000000001	43	1	1	54	83	69	75	57	66	72	58	68	63	33	35	43	27	41	31	28	35	3
